group,group_name,seqnames,start,end,strand,name,idx,Log2FC,FDR,MeanDiff
1,C1,chr19,48206025,48805505,1,Sorcs3,717,4.35579953286932,2.23544295050141e-06,0.677733436781278
1,C1,chr3,55242526,55539068,1,Dclk1,230,2.66613881420217,2.23544295050141e-06,1.19654415259957
1,C1,chr6,126740674,126708329,2,Kcna6,1044,4.06751929206446,2.23544295050141e-06,0.984011558882935
1,C1,chr16,9992533,9577710,2,Grin2a,59,3.4016631799526,2.53751081492371e-06,1.29957862528029
1,C1,chr11,118911597,118489760,2,Rbfox3,1744,2.18121136288149,2.89942034330796e-06,2.08153335972097
1,C1,chr16,38902345,39027159,1,Igsf11,434,3.97214332935577,2.90350200587208e-06,0.80784429735358
1,C1,chr10,5551482,5020192,2,Syne1,13,2.94556049305607,3.28528544185599e-06,1.11960010930529
1,C1,chr2,96318169,97631664,1,Lrrc4c,1054,1.87921327658963,3.41394992510007e-06,1.79496640017025
1,C1,chr19,23141226,23166911,1,Klf9,421,3.21785303590107,3.81512710244398e-06,1.37578926630101
1,C1,chr8,127064056,127612286,1,Pard3,1165,2.67682704269748,3.81512710244398e-06,1.83472111227479
1,C1,chr9,10904775,9660891,2,Cntn5,42,3.36530699881697,3.83959378942508e-06,2.03836571000913
1,C1,chr2,65845767,66031546,1,Csrnp3,598,3.62862037556069,3.88153875051454e-06,1.15328918783575
1,C1,chr9,122572501,122679596,1,9530059O14Rik,1318,3.72914138364255,3.88153875051454e-06,0.947655223811742
1,C1,chr19,22139117,22989884,1,Trpm3,419,2.67535172543602,3.92724618636206e-06,1.00628851677124
1,C1,chr6,105677745,106699305,1,Cntn4,797,2.83369431470826,3.92724618636206e-06,0.970488479742032
1,C1,chr4,137664726,137729861,1,Rap1gap,1138,4.75084929535853,3.96989353694996e-06,1.08422252048653
1,C1,chr5,26817357,27727500,1,Dpp6,152,3.33060219795491,4.18557727552577e-06,1.46605710010627
1,C1,chr4,68954397,68761372,2,Brinp1,439,3.28130078681744,4.52075074726646e-06,0.950344554238669
1,C1,chr14,124677127,123978291,2,Fgf14,875,3.47347252909495,4.68389095846993e-06,0.913388743295146
1,C1,chr6,110645598,111567230,1,Grm7,810,3.10555968626313,4.82910014311636e-06,1.58781102705824
1,C1,chr6,21216109,21729805,1,Kcnd2,77,3.43028602161848,4.95555955622858e-06,1.29954462737086
1,C1,chr7,122671744,122769393,1,Cacng3,1783,5.64846074178819,5.04769018179727e-06,0.789288802760866
1,C1,chr11,50602085,50807573,1,Adamts2,349,5.77414850172544,5.12097615363977e-06,0.824988943165112
1,C1,chr10,32889915,31689319,2,Nkain2,183,2.13015775438204,5.30696038000347e-06,1.00886657567561
1,C1,chr9,112234841,112065091,2,Arpp21,1215,3.88561854901502,5.3516706359081e-06,1.30133341460799
1,C1,chr12,29528384,29923209,1,Myt1l,125,2.70593018249163,5.46509235131564e-06,1.49494405326871
1,C1,chr5,37047432,37125298,1,Jakmip1,302,4.41408895934748,5.52657277038314e-06,0.691533554981142
1,C1,chr3,65302685,65133059,2,A330015K06Rik,287,4.50086283448953,5.56774475530551e-06,1.09094443431107
1,C1,chr9,117629913,116572746,2,Rbms3,1247,3.20701525182391,5.56774475530551e-06,1.60515528653494
1,C1,chr3,80802791,80684936,2,Gria2,346,3.18600703033941,5.6052174179648e-06,0.595144682121798
1,C1,chr4,140246811,140026852,2,Igsf21,1184,5.23797737320917,6.06592331869446e-06,0.984600005068376
1,C1,chr18,15151446,14968685,2,Kctd1,66,3.76071660553365,6.10336279065311e-06,0.755510983163814
1,C1,chr8,123805996,123835291,1,Rab4a,1124,4.53405905870716,6.74484457441111e-06,0.926866594833635
1,C1,chr5,35757880,35884979,1,Ablim2,285,2.41398695954018,7.72338265918588e-06,1.48293303119684
1,C1,chr14,12823079,12372563,2,Cadps,44,3.58560117354833,7.97750176939587e-06,0.991700273364264
1,C1,chr14,93890669,93013700,2,Pcdh9,777,2.59251676319488,8.30811580087055e-06,1.1180549770811
1,C1,chr2,73775346,73610660,2,Chn1,666,4.64612779123296,8.30811580087055e-06,0.759644603239066
1,C1,chr2,113217083,112631380,2,Ryr3,1174,3.14779266496306,8.6755617184666e-06,1.44233368693054
1,C1,chr12,100520822,100300770,2,Ttc7b,556,2.85613904435663,8.7913728347764e-06,1.40728890926661
1,C1,chr9,27791269,28925058,1,Opcml,230,1.53022149353589,8.84844177929962e-06,1.30452232347284
1,C1,chr12,117151269,117144523,2,Gm10421,820,4.61353033169156,9.01036927496011e-06,0.912066772156575
1,C1,chr17,25570811,25575043,1,2810468N07Rik,319,6.90045662454108,9.01036927496011e-06,1.31628920987668
1,C1,chr18,14988995,15047987,1,4933424G05Rik,67,5.14526937243935,9.01036927496011e-06,0.382110979134119
1,C1,chr2,104410334,104143073,2,D430041D05Rik,1085,4.45596057549672,9.01036927496011e-06,0.704288890734327
1,C1,chr3,67892220,68626482,1,Iqschfp,305,2.32906014877061,9.19587112961977e-06,1.78454388657735
1,C1,chr5,130369458,130840645,1,Caln1,1066,5.09249781875192,9.19587112961977e-06,0.968544176626966
1,C1,chr11,35121456,35708507,1,Slit3,236,2.53454272732358,9.58354601064158e-06,1.3922107454427
1,C1,chr9,53975301,53911460,2,Elmod1,576,4.72361752952812,9.58354601064158e-06,0.988032643509427
1,C1,chr12,70347614,70244533,2,Trim9,306,4.48278958378502,9.92965072697203e-06,0.832055507957559
1,C1,chr16,60605531,59653483,2,Epha6,574,2.29639224105976,9.92965072697203e-06,0.947422912638989
1,C1,chr6,92706184,92370892,2,Prickle2,755,3.33697015384195,1.01460000625846e-05,0.863844354326932
1,C1,chr7,78577838,78192114,2,Ntrk3,1134,2.95324977840919,1.02840565717547e-05,1.0538554655288
1,C1,chr5,117414002,117767996,1,Ksr2,889,4.63211668846054,1.06169788604368e-05,1.18616741866438
1,C1,chr18,60925632,60988152,1,Camk2a,415,4.27516904347667,1.16103021285317e-05,0.750400243096359
1,C1,chr12,117337012,117234521,2,Gm5441,821,3.535256626752,1.18087244407304e-05,0.665278038496731
1,C1,chr2,68471981,68210447,2,Stk39,610,3.04533084178931,1.19154624165989e-05,0.89531116361554
1,C1,chr5,36868570,36955078,1,Ppp2r2c,299,3.27251827295371,1.23604646154446e-05,0.976933687370424
1,C1,chr2,180894040,180894107,1,Mir124a-3,2006,3.81623482687402,1.26501043947346e-05,1.67055533654278
1,C1,chr1,77515088,77367185,2,Epha4,460,2.31191069599365,1.27500316582865e-05,0.987033259746648
1,C1,chr10,122047315,121780991,2,Srgap1,955,3.37736096214966,1.27500316582865e-05,1.18627781941844
1,C1,chr15,94629185,95096097,1,Tmem117,690,4.10651048893918,1.27500316582865e-05,0.687077697016011
1,C1,chr14,63727189,63727267,1,Mir598,600,3.79407511096803,1.29701319986514e-05,0.663322229924442
1,C1,chr15,12739924,12357054,2,Pdzd2,67,2.76577588609723,1.44983164817774e-05,1.4874110606017
1,C1,chr2,130840145,130706200,2,4930402H24Rik,1427,3.11175664512007,1.48387157081738e-05,0.887678048329006
1,C1,chr18,40258361,40531184,1,Kctd16,297,3.50140630007842,1.48477880997261e-05,0.841122178391563
1,C1,chr15,100869858,101045938,1,Scn8a,810,3.12106100797429,1.57648996062619e-05,0.813833568310867
1,C1,chr6,77979667,76881637,2,Ctnna2,554,1.96811353892568,1.57648996062619e-05,1.34272266998639
1,C1,chr7,6730583,6967219,1,Usp29,122,3.24753555372778,1.61455521181779e-05,0.840300188598509
1,C1,chr7,65156528,64756096,2,Fam189a1,1076,2.77648276472303,1.68151550890449e-05,0.929199877212117
1,C1,chr4,28813131,28967503,1,Epha7,106,4.29406763353273,1.69153776667879e-05,0.681400046234084
1,C1,chr1,66175329,66442583,1,Map2,362,2.65867731299384,1.69431204277527e-05,1.08570009409352
1,C1,chr14,64588115,64593961,1,Mir124a-1hg,610,4.0113730938128,1.77849530696017e-05,1.36593347466921
1,C1,chr16,72663149,73046100,1,Robo1,597,1.72624652914583,1.77849530696017e-05,0.443877913462225
1,C1,chr5,36398139,36017180,2,Sorcs2,287,3.20688169494946,1.826243694852e-05,1.03266625411417
1,C1,chr2,92401263,92383676,2,Mapk8ip1,1023,4.87762917247106,1.89754424303363e-05,1.58932196322659
1,C1,chr19,7105729,7092001,2,Flrt1,182,4.43339751190895,1.90698817486343e-05,1.07841100928659
1,C1,chr16,5884793,7412480,1,Rbfox1,48,1.72428791492495,2.07579344707146e-05,3.92738020578692
1,C1,chr2,77816816,77410622,2,Zfp385b,703,2.94268374556726,2.14731391595751e-05,1.20584431862057
1,C1,chr5,19227046,20704792,1,Magi2,74,1.53074204414686,2.15820593875527e-05,1.60665560345404
1,C1,chr12,103242146,103196908,2,Prima1,586,3.81157992927609,2.18015967538212e-05,0.691900072048865
1,C1,chr12,101028983,100912700,2,Ccdc88c,560,2.79931232413117,2.24318152400891e-05,1.24235554795289
1,C1,chr3,156561794,157316464,1,Negr1,1128,2.35639524066554,2.24318152400891e-05,1.22903379582885
1,C1,chr8,94012640,93971588,2,Amfr,763,1.33247580907494,2.24318152400891e-05,0.426266679610714
1,C1,chr11,57011618,57330244,1,Gria1,443,2.33519687180262,2.30741913925081e-05,0.798044591627447
1,C1,chr5,66745840,67057159,1,Limch1,424,2.57869366651437,2.30741913925081e-05,1.16816755543587
1,C1,chr14,11553553,12242039,1,Ptprg,41,2.58394166571286,2.33021305366279e-05,1.20264495696056
1,C1,chr5,128433077,127783491,2,Tmem132d,1034,5.63008496564462,2.45607819891116e-05,0.539166626862265
1,C1,chr7,82259908,82307420,1,Sh3gl3,1207,6.06158234858387,2.45607819891116e-05,0.731011388461636
1,C1,chr8,111393821,111345138,2,Fa2h,977,6.45729908933149,2.45607819891116e-05,0.965222425587278
1,C1,chr10,64090255,63928497,2,Lrrtm3,392,3.37591530802492,2.45804345581645e-05,0.653355468861116
1,C1,chr15,71727838,71445678,2,Fam135b,284,4.79552493916803,2.45804345581645e-05,0.522933415455585
1,C1,chr13,95250304,95024105,2,Pde8b,763,1.72911010639428,2.49292904057931e-05,0.913745237156485
1,C1,chr14,39473088,38368951,2,Nrg3,253,3.19206843285345,2.51431577519348e-05,1.0407329039527
1,C1,chr2,70039126,70429195,1,Myo3b,630,2.89748852128009,2.51431577519348e-05,0.896010875195962
1,C1,chr1,158362304,158691786,1,Astn1,973,5.0686755479615,2.6487017343548e-05,0.875866707316284
1,C1,chr19,7056768,7198062,1,Macrod1,181,2.14389644508514,2.83724919423789e-05,1.39775545744082
1,C1,chr12,37880174,38633410,1,Dgkb,180,2.23794833241576,2.98619940394923e-05,1.33982218482195
1,C1,chr2,24763152,24603887,2,Cacna1b,172,4.73473073446235,3.01747429647981e-05,0.744844153525023
1,C1,chr13,48513436,48487659,2,Zfp169,390,3.55436744036597,3.21191888711922e-05,0.760733480010529
1,C1,chr9,49799393,49502129,2,Ncam1,523,3.05647247293888,3.25026607082115e-05,1.19077758949974
1,C1,chr5,37242058,37292163,1,Crmp1,303,3.67475731228332,3.29441002648086e-05,0.774244896949261
1,C1,chr13,43304172,43195519,2,Gfod1,357,2.47810641426303,3.4163101322675e-05,1.20163383716579
1,C1,chr14,63606530,63820411,1,Xkr6,599,2.0437154953181,3.59896212393981e-05,0.844510490835734
1,C1,chr14,64455903,64122621,2,Msra,609,1.77273219835899,3.59896212393981e-05,1.36273321821219
1,C1,chr16,97170735,96592079,2,Dscam,757,1.8183036609759,3.64709557292553e-05,1.34261170587721
1,C1,chr18,32939041,33195767,1,Camk4,142,3.50655147473737,3.77181887277817e-05,0.625366757133822
1,C1,chr1,126830632,125913636,2,Nckap5,728,2.13978150542258,3.77982398304008e-05,0.901744203796562
1,C1,chr5,35278566,35281763,1,Adra2c,275,1.87303419184082,3.91739902011012e-05,0.473100308267175
1,C1,chr4,20778668,20118874,2,Nkain3,85,3.95604630519966,4.21431152207384e-05,0.648877722944431
1,C1,chr4,127169204,127237022,1,Dlgap3,925,6.29458485151715,4.22882390899369e-05,0.861089408604817
1,C1,chr10,84756048,84906538,1,Rfx4,710,2.76723890297502,4.24306370307109e-05,0.804800041936575
1,C1,chr8,47352348,47180048,2,Stox2,370,2.25571026698686,4.31405421789066e-05,0.882043955186198
1,C1,chr4,120287261,120267078,2,Foxo6,825,1.89974215295614,4.37080426795241e-05,0.734066300386537
1,C1,chr9,111311739,111395775,1,Trank1,1212,5.37514374087559,4.38509089949952e-05,0.751555196023495
1,C1,chr19,6418738,6544169,1,Nrxn2,159,2.75404485523829,4.42177561176861e-05,1.13714474261895
1,C1,chr1,165091930,165066617,2,4930568G15Rik,1038,3.58318223157913,4.50827928827342e-05,0.807533843157858
1,C1,chr2,92387446,92387384,2,Mir7000,1024,5.95487304146553,4.50827928827342e-05,3.56613283658858
1,C1,chr3,146852367,146984009,1,Ttll7,1087,3.58277930503495,4.50827928827342e-05,0.652199776475103
1,C1,chr12,67222549,66466059,2,Mdga2,277,2.21441603221378,4.52868000812747e-05,0.93648888194751
1,C1,chr14,66344296,66361680,1,Stmn4,636,3.50409997690543,4.52868000812747e-05,0.871355585922778
1,C1,chr1,50909962,51187270,1,Tmeff2,235,2.95957983301999,4.55430685559768e-05,0.692133255376249
1,C1,chr18,59175340,59411336,1,Chsy3,397,4.95395991358087,4.63665678418082e-05,0.853188287119002
1,C1,chr3,68064802,68626482,1,Schip1,306,2.09826230039982,4.68827641671633e-05,1.60822145638595
1,C1,chr10,52690501,53111622,1,Slc35f1,290,4.28758159019264,4.84926153796296e-05,0.72285561889587
1,C1,chr17,14203831,14195230,2,Dact2,98,4.6976499465895,4.91412706682955e-05,0.712177940490289
1,C1,chr10,41072285,41069981,2,Gpr6,232,4.68697023256327,5.01031487960381e-05,0.995011548671321
1,C1,chr8,64849924,64739675,2,Klhl2,427,2.01812024574978,5.03062455574921e-05,0.852799766592015
1,C1,chr8,120228230,120204434,2,A330074K22Rik,1048,2.10018281878024,5.12849297400145e-05,0.692266917510451
1,C1,chr10,81014925,80948624,2,Gng7,635,2.74892994575365,5.31132882817806e-05,0.700522322517349
1,C1,chr4,155361428,155260118,2,Prkcz,1410,2.03135525772722,5.31132882817806e-05,1.18441085122944
1,C1,chr5,131307522,130874951,2,Galnt17,1068,2.76564829827347,5.35640525816607e-05,0.826833527699927
1,C1,chr18,23310020,23659719,1,Dtna,97,1.8615672257542,5.36074984518728e-05,0.475733438252631
1,C1,chr4,57434475,57896984,1,Pakap,354,3.23975961371051,5.44821342916473e-05,0.737555225570214
1,C1,chr18,72351069,71253632,2,Dcc,512,2.13440632638831,5.48271380254959e-05,1.2415108789354
1,C1,chr13,15463235,15730026,1,Gli3,61,3.3824810225628,5.57139382835484e-05,0.591700124976251
1,C1,chr6,18514825,18366477,2,Cttnbp2,72,3.84828455498278,5.90212599929458e-05,0.620999891803497
1,C1,chr15,87544299,87759364,1,Fam19a5,621,2.66359704855868,6.01900250559728e-05,0.892078507044673
1,C1,chr4,5644179,6108222,1,Fam110b,19,3.13830979686199,6.07926196406226e-05,0.977955540440689
1,C1,chr10,63430098,65003667,1,Ctnna3,391,1.56530633195397,6.2943411868038e-05,1.25110002852668
1,C1,chr16,11984113,12270904,1,Shisa9,91,3.08400051482336,6.43692209992291e-05,0.840210958198866
1,C1,chr9,46012820,46224194,1,Sik3,494,1.77839653673266,6.69152692614766e-05,1.52669886710217
1,C1,chr13,96132577,95959443,2,Sv2c,773,3.42873405942225,6.6949322899251e-05,0.655677601461961
1,C1,chr6,90810123,90659598,2,Iqsec1,735,2.27823474171402,7.08912854470523e-05,1.12932297054004
1,C1,chr5,88887260,89239656,1,Slc4a4,560,1.39513780129772,7.10832573515303e-05,0.927166912157533
1,C1,chr2,54436387,55117744,1,Galnt13,550,3.18439665584032,7.23032184762164e-05,1.06509947193483
1,C1,chr2,134786164,135475258,1,Plcb1,1473,1.6459820326364,7.23032184762164e-05,1.02346646866799
1,C1,chr8,58911627,57774052,2,Galntl6,406,2.58747383564856,7.5840352024515e-05,1.22505564222016
1,C1,chr5,114568251,114613218,1,Fam222a,832,1.49606414202382,7.72956362289201e-05,0.967065968915274
1,C1,chr4,102087741,102607262,1,Pde4b,594,1.88295452398814,8.08945409791045e-05,1.45562290919546
1,C1,chr7,99267447,99337137,1,Map6,1330,3.81245643852489,8.10132992901739e-05,1.2977106556101
1,C1,chr14,119138265,119869815,1,Hs6st3,845,1.62358425638976,8.14921867307343e-05,1.09930045840393
1,C1,chr15,91049951,90933275,2,Kif21a,670,3.64760527643045,9.88579338131222e-05,0.68554468684298
1,C1,chr3,153725133,153202509,2,St6galnac3,1107,2.5938360255586,9.88579338131222e-05,1.35613324242917
1,C1,chr2,179442431,179899375,1,Cdh4,1974,3.61826301043402,0.0001004398655338,1.98782414590282
1,C1,chr4,142239401,142102390,2,Kazn,1233,2.7996734560935,0.000108564804804073,0.992744327656335
1,C1,chr14,64591185,64591271,1,Mir3078,612,4.30048605363202,0.000113389214269991,2.05068900086683
1,C1,chr6,114042080,113745668,2,Atp2b2,848,2.44349638526552,0.000113389214269991,2.82934656978585
1,C1,chr6,119196409,118587240,2,Cacna1c,907,2.12347392750288,0.000122017605412481,1.78174507902401
1,C1,chr19,27217020,27254231,1,Vldlr,447,5.78086140292045,0.000122893093888894,0.599788957088713
1,C1,chr3,85317519,85332027,1,1700036G14Rik,377,4.80234916300853,0.000122893093888894,0.29892239970871
1,C1,chr10,105574479,105187663,2,Tmtc2,843,3.66744378459704,0.000123298380530919,0.728766532941693
1,C1,chr16,52452997,52248996,2,Alcam,507,2.61866542923955,0.000123298380530919,0.728766520555259
1,C1,chr18,21300139,21127342,2,Garem1,90,2.28517881518452,0.000123298380530919,0.803388947889731
1,C1,chr17,12119284,12219640,1,Agpat4,65,2.53326158770696,0.000123837252663045,0.611900216798659
1,C1,chr15,91573261,91267691,2,Slc2a13,672,2.15546519290765,0.000129116091011256,0.638199829087585
1,C1,chr8,99416674,99733438,1,A330008L17Rik,816,3.1773698237309,0.000129116091011256,0.558788854695617
1,C1,chr8,99416471,99024471,2,Cdh8,815,2.03808168555408,0.000136600709207274,0.645010871388228
1,C1,chr14,116925297,117979529,1,Gpc6,828,2.55213046201897,0.000141130545540888,0.750344659114818
1,C1,chr12,24974932,25063145,1,Kidins220,101,2.54603326450798,0.000143451780927795,0.688555362451647
1,C1,chr12,26415262,26306794,2,Rnf144a,107,2.70011299267344,0.000145236025908571,0.558222362788518
1,C1,chr18,4634929,4682869,1,Jcad,10,2.11179160192987,0.000145236025908571,0.639833454891452
1,C1,chr6,140424099,140597109,1,Plekha5,1229,2.04460090157816,0.000145236025908571,0.830122010128133
1,C1,chr5,124249760,124118689,2,Pitpnm2,1001,3.48496927024282,0.000145718990771807,1.32519909617815
1,C1,chr6,54452883,54503768,1,Wipf3,409,3.40027676460864,0.00015623374527116,0.546722333406735
1,C1,chr5,84417382,84054761,2,Epha5,508,3.29954664200394,0.000159050692013096,0.44888872095576
1,C1,chr19,28835166,28913960,1,Slc1a1,454,3.94728798466462,0.000164544860726076,0.581044435368972
1,C1,chr5,36876879,36873595,2,Ppp2r2cos,300,3.70771255478649,0.00016848427499077,1.0058778149259
1,C1,chr12,108371153,108539564,1,Eml1,654,2.66350687435417,0.000169059911283194,0.994755138286691
1,C1,chr11,30219772,30099395,2,Sptbn1,193,3.05165596356387,0.000170191970253528,0.700644595006735
1,C1,chr7,6730419,6705960,2,Peg3,121,3.92462093934981,0.000174025481606982,0.807311238035848
1,C1,chr11,47988969,46896253,2,Sgcd,294,2.05103064185805,0.000178748872868449,0.726722290194863
1,C1,chr4,78211895,75941237,2,Ptprd,460,1.9512446644601,0.000180374543533117,2.2758562709052
1,C1,chr2,121289602,121310832,1,Map1a,1285,3.47547614722319,0.000188686926350786,0.899711057514991
1,C1,chr7,92119511,92092206,2,4930567K12Rik,1284,3.25364260849556,0.000201189275760257,0.666510847783829
1,C1,chr12,17348493,17430095,1,Nol10,80,5.3668814652753,0.000208977107497857,0.447399926496991
1,C1,chr12,50649223,50341231,2,Prkd1,203,4.61329587416249,0.000208977107497857,0.260844439729894
1,C1,chr5,8622952,8490336,2,Rundc3b,31,5.62579675482696,0.000208977107497857,0.537533431070192
1,C1,chr5,111581422,111604932,1,C130026L21Rik,783,4.86666033741362,0.000208977107497857,0.313055462665139
