group,group_name,seqnames,start,end,strand,name,idx,Log2FC,FDR,MeanDiff
1,C1,chr14,30626208,30595354,2,Prkcd,165,3.49938880965713,1.8339924781947e-20,2.50299612407666
1,C1,chr4,145246870,145212368,2,Tnfrsf1b,1274,4.3461534962713,3.80247330166454e-20,2.16495832684418
1,C1,chr10,19591958,19610225,1,Ifngr1,87,3.24179848680846,3.92379153383058e-20,2.2851881767646
1,C1,chr12,102439697,102394098,2,Lgmn,573,2.43010765967971,9.193101020011e-20,2.58994616701518
1,C1,chr13,94057796,94195409,1,Lhfpl2,756,2.22799915355616,9.193101020011e-20,2.35800420521825
1,C1,chr7,66388341,66258745,2,Lrrk1,1087,3.16017757032577,1.15701815686645e-19,1.19612565084299
1,C1,chr13,113502844,113446288,2,4921509O07Rik,898,3.11483277087374,1.74562517577065e-19,0.999883010408245
1,C1,chr4,136892914,136889802,2,C1qc,1124,4.02092739237789,2.06672016726512e-19,3.93866916362823
1,C1,chr11,95713008,95835115,1,Phospho1,1195,2.69553477287267,2.73079799725746e-19,2.71866150841681
1,C1,chr2,129592839,129632228,1,Sirpa,1396,2.30873750532526,3.35639856859541e-19,2.60359456407036
1,C1,chr5,96921272,96934867,1,Gm8013,631,3.25026112436921,4.26710482989159e-19,2.42506738245257
1,C1,chr2,75704663,75675513,2,Nfe2l2,688,3.14644954377476,5.62554190796465e-19,1.85476970905764
1,C1,chr15,100669500,100641082,2,Bin2,804,4.57705093538184,6.53632043039534e-19,1.92231378412041
1,C1,chr13,112288451,112384002,1,Ankrd55,879,2.57077505175195,8.89852531769927e-19,1.44967797637088
1,C1,chr8,115706894,115703253,2,Maf,1006,4.17201278041512,1.59645860724941e-18,3.34309557060244
1,C1,chr4,3678121,3791612,1,Lyn,7,4.72324368881069,2.17356601298315e-18,1.81387455814517
1,C1,chr5,66151954,66016549,2,Rbm47,418,5.40760749172502,2.68892569130201e-18,1.47546046972492
1,C1,chr2,160367065,160363677,2,Mafb,1758,3.48554366955549,2.80899570893044e-18,4.75178692895036
1,C1,chr19,12502145,12466336,2,Dtx4,332,3.15954403665632,2.99358593585357e-18,2.08589991520922
1,C1,chr5,143113020,142990893,2,Rnf216,1260,2.17780556409488,3.30534585025715e-18,2.59297548878272
1,C1,chr7,80075257,80062710,2,Gm21057,1164,2.84448793565394,4.46484322260568e-18,3.2090080013418
1,C1,chr9,123968692,123962126,2,Ccr1,1344,6.98346570547431,4.46484322260568e-18,0.948125577835157
1,C1,chr14,102982637,102976581,2,Kctd12,792,2.09269095798865,4.84219146676713e-18,3.04666042524984
1,C1,chr9,61017069,61019797,1,Gm5122,686,3.00937061170047,4.84219146676713e-18,3.53187877640646
1,C1,chr17,75435905,75529054,1,Rasgrp3,1084,2.8163723102302,5.98362292005037e-18,2.02048063898679
1,C1,chr12,102283074,102390854,1,Rin3,572,3.27525884994293,1.56377033077212e-17,1.96816344214003
1,C1,chr14,121878606,122021035,1,Ubac2,855,2.43557972547759,1.89566711883664e-17,2.39139399111257
1,C1,chr17,10324602,10329312,1,1700110C19Rik,60,1.71513972035608,1.89566711883664e-17,4.25334763739641
1,C1,chr13,102693558,102706631,1,Cd180,833,3.14963362071036,1.90635363349466e-17,2.3959956072838
1,C1,chr15,74881704,74878336,2,2010109I03Rik,316,3.15254611524851,1.99604031322509e-17,1.17858575859153
1,C1,chr5,113772812,113778282,1,Iscu,814,2.69142657427962,2.02753584685007e-17,3.0333008207204
1,C1,chr9,123862029,123852315,2,Xcr1,1343,3.32600636398048,2.02753584685007e-17,0.923795056826907
1,C1,chr15,66670770,66850721,1,Tg,271,2.81168520738403,2.07917573437534e-17,1.85228886539719
1,C1,chr17,8236043,8257141,1,Ccr6,45,2.6764645592187,2.53202464378142e-17,2.06583261295566
1,C1,chr2,36230426,36252272,1,Ptgs1,457,4.04311183593438,2.88552460272245e-17,2.00369891367717
1,C1,chr7,142434977,142440396,1,Syt8,2116,2.44931059395945,3.7906961633997e-17,1.46715950698906
1,C1,chr1,131527361,131285251,2,Srgap2,765,1.50039248747349,4.73909584557342e-17,3.70818008236406
1,C1,chr10,60752782,60712072,2,Slc29a3,336,3.48327595739192,4.86006487161035e-17,1.72187443864265
1,C1,chr15,100687920,100674422,2,Cela1,806,2.79433058327395,5.17943952091231e-17,1.58040977188188
1,C1,chr4,133887797,133847290,2,Rps6ka1,1054,2.13117932902686,5.40817158620628e-17,2.26714239156882
1,C1,chr15,6579847,6665608,1,Fyb,22,2.9891983494044,6.83206517557462e-17,0.735819939956997
1,C1,chr11,61762088,61729650,2,Prpsap2,569,2.5153330782539,9.57675197062151e-17,2.13178328548536
1,C1,chr15,79999026,79998970,2,Mir7213,488,2.05817489274807,1.18449516614823e-16,2.60003711639363
1,C1,chr7,66109515,66173798,1,Chsy1,1086,2.38080243558477,1.26086586849045e-16,1.76725942563566
1,C1,chr7,43533171,43527456,2,Cd33,801,5.96305010968973,1.39421318418463e-16,2.05846891379933
1,C1,chr9,120023598,120013755,2,Xirp1,1277,2.23605381202549,1.44025850011485e-16,1.71251040379996
1,C1,chr3,59005825,59318416,1,Med12l,252,1.97970103481821,1.45997383145188e-16,2.44621362948689
1,C1,chr1,88551517,88562166,1,Gm19589,564,3.6156801815195,1.52843177604842e-16,1.03024672608089
1,C1,chr9,61105386,61103012,2,4933433G08Rik,687,3.39967407480683,1.63539398804016e-16,1.58826787028132
1,C1,chr5,139460534,139359739,2,3110082I17Rik,1218,2.16107020323308,1.69866830225045e-16,2.99827705802558
1,C1,chr1,58795374,58847503,1,Casp8,300,7.08522206958144,1.8834424619155e-16,0.91363173396728
1,C1,chr8,90828835,91054508,1,Chd9,739,1.71896747936367,2.13275093333115e-16,2.73196690069954
1,C1,chr5,96793385,96845968,1,Anxa3,630,3.29253337208754,2.13901368112097e-16,0.907146467889936
1,C1,chr9,45266707,45266643,2,Mir7086,479,5.59379799568764,2.1493460057587e-16,3.88807586591829
1,C1,chr19,10001669,10038380,1,Rab3il1,245,3.47239190040468,2.40951827398514e-16,1.95515896666242
1,C1,chr2,118549678,118528757,2,Bmf,1211,2.7486830356653,4.18342701812283e-16,2.23294991800412
1,C1,chr10,78069368,78079525,1,Icosl,513,2.60072461321194,5.19846602572769e-16,1.31423401931598
1,C1,chr10,37138926,37133243,2,Marcks,205,2.17612251223898,6.43936654117135e-16,3.55813040177648
1,C1,chr2,167690759,167697413,1,A530013C23Rik,1883,1.9824689936259,6.64018295264062e-16,2.17409639335634
1,C1,chr8,46739745,46847458,1,Irf2,368,2.04351108776835,7.50245282824537e-16,1.72317570895826
1,C1,chr10,44528501,44437174,2,Prdm1,267,2.62596009311477,7.88331029443479e-16,0.904184097535022
1,C1,chr7,125603429,125633570,1,Il21r,1799,3.2970501198227,9.37039440622676e-16,1.79491647709384
1,C1,chr14,33216823,33369936,1,Arhgap22,216,1.86952982807576,1.1784557400981e-15,1.71897973351844
1,C1,chr13,49248706,49230829,2,Susd3,402,8.7534806848539,1.19681818261358e-15,1.80158555873012
1,C1,chr6,120093380,120200338,1,Ninj2,920,2.07278507184764,1.45883700063868e-15,2.36061897016858
1,C1,chr13,37826038,37952005,1,Rreb1,324,2.51470577534923,1.66484964524552e-15,1.30397063452702
1,C1,chr1,165708094,165648945,2,Rcsd1,1047,2.71294011684294,1.93562218413367e-15,2.01591626308784
1,C1,chr12,52480609,52475739,2,Gm35135,215,2.42628734756761,2.21026055806351e-15,1.67228853112852
1,C1,chr15,100649229,100649163,2,Mir6961,805,4.03324452908155,2.29806753260272e-15,2.00112159642895
1,C1,chr13,112464070,112506860,1,Il6st,880,2.37148183183504,2.80463863885318e-15,1.14879936081047
1,C1,chr5,3343893,3531008,1,Cdk6,1,2.82029985344569,2.80463863885318e-15,1.75550633944444
1,C1,chr2,153108468,153151441,1,Hck,1631,3.55172097688961,3.38119571894633e-15,1.33598739963774
1,C1,chr7,75455534,75754609,1,Akap13,1131,2.61998329966628,3.83486584439575e-15,1.58997467991677
1,C1,chr2,91096678,91115759,1,Spi1,994,3.47563742158152,4.1291685297341e-15,1.36529309438794
1,C1,chr6,17637098,17666534,1,Capza2,67,2.63667986272639,4.31763028687252e-15,1.39991225317994
1,C1,chr7,114276116,114264550,2,Psma1,1700,2.44672636270015,4.55642717915244e-15,1.14619271210369
1,C1,chr3,105870858,105924044,1,Tmigd3,788,2.60286715393028,4.65925406620558e-15,1.72755664439019
1,C1,chr11,11685925,11772926,1,Ikzf1,107,3.04214254646705,5.18797306388081e-15,1.28139715010797
1,C1,chr13,97198357,97176331,2,Hexb,784,3.16519479589475,5.24019455795844e-15,2.06666962208387
1,C1,chr7,67372858,67231163,2,Mef2a,1096,1.70821325120568,5.5310415867767e-15,1.3609245458876
1,C1,chr2,150904731,150832515,2,Abhd12,1572,2.40330107314746,5.57105682676074e-15,2.2886273876978
1,C1,chr15,78597047,78622019,1,Cyth4,435,2.88595443279055,5.99971004330932e-15,2.77763607405016
1,C1,chr7,128062640,128128160,1,Itgam,1904,4.71560476059009,6.2890423079862e-15,1.16041823617181
1,C1,chr6,134035700,134270158,1,Etv6,1173,1.94732164093822,8.87166082756583e-15,2.07089996817383
1,C1,chr9,45269149,45253837,2,Il10ra,478,5.69788199212128,9.6514511123511e-15,2.00500437895351
1,C1,chr2,157079265,157010442,2,Soga1,1721,2.02987430778697,9.83721620134039e-15,3.03963098696781
1,C1,chr8,125569756,125418063,2,Sipa1l2,1149,2.12454916161903,1.01783018456518e-14,2.36695015239571
1,C1,chr11,95842295,95845731,1,Gngt2,1199,9.36273270052223,1.36028731763289e-14,2.75045991918721
1,C1,chr15,66831829,66780819,2,Sla,272,2.97705656473866,2.09481535373885e-14,1.39333477466177
1,C1,chr13,56178885,56173703,2,Tifab,495,3.43719587542929,2.16664098091414e-14,2.97317992389233
1,C1,chr7,120842831,120907219,1,Eef2k,1759,2.29911055170467,2.70009471496548e-14,1.82612589921099
1,C1,chr10,80016672,80031471,1,Arhgap45,580,4.25123862231961,2.8172001601809e-14,2.51252269999974
1,C1,chr18,62179981,62177713,2,Adrb2,443,4.23731063183528,3.06115479970308e-14,2.90583687488401
1,C1,chr4,136886177,136880145,2,C1qb,1123,5.05806849616659,3.71130267685381e-14,2.59041446528152
1,C1,chr17,71182560,71249818,1,Lpin2,1053,1.92626026460596,4.06355491067538e-14,1.01060252258081
1,C1,chr5,64467942,64454813,2,1700027F09Rik,396,2.97718694812938,4.52994129589362e-14,0.776903830834356
1,C1,chr6,29526625,29541869,1,Irf5,128,4.2284831989491,5.23749749341371e-14,1.95654835909121
1,C1,chr4,40854537,40804582,2,B4galt1,159,2.7745803573913,5.3479569262049e-14,1.79896226909587
1,C1,chr3,9833679,9687479,2,Pag1,20,1.74826361698798,6.13408368284268e-14,1.76851027273767
1,C1,chr7,126704816,126699774,2,Coro1a,1826,3.15378356205831,6.13408368284268e-14,2.46865681175098
1,C1,chr13,59675784,59634996,2,Golm1,527,2.89872965990977,6.23903696045371e-14,2.08337675350877
1,C1,chr9,63757994,63646767,2,Smad3,711,2.17567555933043,6.60901743687917e-14,2.41299102210314
1,C1,chr5,112255820,112269585,1,Crybb1,788,3.34907055362401,6.77698975197016e-14,2.67872779671944
1,C1,chr10,69213098,69209762,2,A930033H14Rik,409,3.10947429065562,6.81287935228655e-14,2.1343553630622
1,C1,chr6,82881853,82877866,2,2310069B03Rik,575,4.06268900344928,6.90942098776229e-14,0.8882051769141
1,C1,chr5,143464493,143504442,1,Daglb,1273,3.53939840347606,1.13215350798977e-13,2.08230126109167
1,C1,chr1,170976071,170960558,2,Fcgr2b,1092,5.50003968625003,1.2015833794446e-13,0.637732446508823
1,C1,chr19,40994535,40928927,2,Blnk,580,4.00745049425326,1.23391909539084e-13,1.36288284375574
1,C1,chr9,107975567,107995007,1,Uba7,1106,3.13709855021245,1.23391909539084e-13,2.00801251338265
1,C1,chr19,4214238,4233634,1,Gm45928,42,3.13450283656419,1.42679854001122e-13,2.11464013117587
1,C1,chr6,125494755,125460266,2,Cd9,1037,1.98565541893268,1.49033336044483e-13,1.62070282166787
1,C1,chr9,114781993,114756836,2,Cmtm7,1236,2.51722619338878,1.79567202108492e-13,1.73275739387642
1,C1,chr19,40612366,40741602,1,Entpd1,575,1.95644249955214,1.84001799610575e-13,2.13026827573582
1,C1,chr2,27427608,27262104,2,Vav2,287,2.36150202734456,2.02530554292188e-13,1.94763958949308
1,C1,chr14,122034674,122038422,1,Timm8a2,859,2.73167789372884,2.20612374449991e-13,1.18263600128293
1,C1,chr19,17372844,17326141,2,Gcnt1,397,5.47792224239583,2.30479507084565e-13,1.24103767702321
1,C1,chr9,89211190,89240225,1,Mthfs,923,5.17907508398381,2.30922625385889e-13,0.589016869529204
1,C1,chr11,117969366,117966079,2,Socs3,1731,2.39513588718944,2.74018320230117e-13,2.4293854827824
1,C1,chr11,63004134,62990453,2,Cdrt4os1,593,3.35596168624146,2.88789440945619e-13,1.08224272178082
1,C1,chr6,54039932,54301812,1,Chn2,406,1.71417357007357,3.13272755299797e-13,2.14121428441151
1,C1,chr9,13297958,13709533,1,Maml2,47,1.65094011390205,3.98038250629939e-13,1.49838465257157
1,C1,chr7,90129936,90124836,2,2310010J17Rik,1275,1.85813276267424,5.68398155633632e-13,2.58810960331834
1,C1,chr10,69208552,69291791,1,Rhobtb1,408,3.44529927012799,7.41538142150687e-13,1.42902926961825
1,C1,chr6,95718846,95473009,2,Suclg2,767,1.26021484538013,7.45867966484722e-13,0.511263316082467
1,C1,chr1,37488605,37485851,2,4930594C11Rik,163,3.14046909770489,1.01215100879326e-12,2.3157619603414
1,C1,chr6,87533259,87458545,2,Arhgap25,676,2.67315046675575,1.06154785979284e-12,1.27953993834776
1,C1,chr7,100964366,100937634,2,P2ry6,1367,2.9225745343821,1.20379402099578e-12,2.36125079643893
1,C1,chr1,171018926,171029761,1,Fcgr4,1093,5.63548858113358,1.2887998449334e-12,0.79160275185147
1,C1,chr10,99108135,99113247,1,Galnt4,822,1.63368052319685,1.32519497701753e-12,1.53823461463087
1,C1,chr1,171437561,171464593,1,F11r,1119,3.73111628232975,1.52960118881781e-12,1.60582437051576
1,C1,chr4,142015082,141890623,2,Fhad1,1228,2.47098915750533,1.5976200532237e-12,1.74677449305819
1,C1,chr15,6445333,6498476,1,C9,21,2.97519989341618,1.76527384244547e-12,0.299732153842027
1,C1,chr16,11313809,11320068,1,Tnfrsf17,86,4.15553777170114,1.79548637796863e-12,1.23429677336395
1,C1,chr3,95995839,95988828,2,Plekho1,657,3.43893702931417,2.27183335934056e-12,2.38834276426738
1,C1,chr7,143053686,143021784,2,R74862,2132,2.90560143527999,2.79036157065875e-12,1.74175317172643
1,C1,chr5,96997689,97091048,1,Bmp2k,632,1.87178242200746,2.89682319766517e-12,1.46987040889938
1,C1,chr3,100426405,100437754,1,4930406D18Rik,729,4.23657214979755,3.14145850291261e-12,1.48380363886526
1,C1,chr7,25687002,25705077,1,Tgfb1,501,2.80646870150117,3.21023088949505e-12,1.97940961922988
1,C1,chr5,65861220,65896700,1,Rhoh,415,3.4338381516871,3.74081510220061e-12,1.17366980703789
1,C1,chrX,167070370,167063449,2,Gm8817,1030,2.87749549113559,4.34009991977586e-12,0.715255012863442
1,C1,chr2,120154575,120089487,2,Ehd4,1258,2.57035899423447,4.3784319225224e-12,1.7819249945296
1,C1,chr17,35050243,35058719,1,Clic1,606,3.52374210260219,4.65535262416076e-12,1.85844756321143
1,C1,chrX,13846556,13517080,2,Cask,122,1.59763009010152,4.82288228916985e-12,1.78859872596464
1,C1,chr15,80083406,80077781,2,Rpl3,489,1.44915513798473,4.83501088263123e-12,2.02188250842116
1,C1,chr18,61953075,62015719,1,Sh3tc2,441,1.30622098128038,4.84451363366074e-12,0.432652941098583
1,C1,chr10,84440471,84371311,2,Nuak1,704,2.13256400198194,4.91270385878639e-12,1.65466535955759
1,C1,chr13,41865915,41913092,1,Gm10790,352,3.95980945099913,4.91788195382478e-12,1.24305852255237
1,C1,chr7,89980976,89954654,2,Eed,1273,2.29939374304486,5.18201103886424e-12,0.790853521183535
1,C1,chr2,38511697,38587490,1,Nek6,498,2.27327310337986,5.26978801397172e-12,1.07586614337344
1,C1,chr9,45319100,45347581,1,Tmprss13,480,3.23401620004379,5.28629552423542e-12,0.44672392430801
1,C1,chr5,141241534,142213791,1,Sdk1,1248,1.74499381914132,5.40142647605861e-12,1.59936419991554
1,C1,chr15,27681542,27655071,2,Otulinl,90,1.64758192130205,5.46578616674084e-12,1.66737260625167
1,C1,chr17,57358686,57483529,1,Adgre1,1003,6.07114849597625,6.1202432864341e-12,0.46752711220124
1,C1,chr15,89180788,89155546,2,Plxnb2,641,2.10332325620449,6.18236443935972e-12,1.80566916983754
1,C1,chr7,89338787,89139721,2,Tmem135,1266,1.74954672926494,6.18236443935972e-12,1.31636401141702
1,C1,chr4,3714964,3716813,1,6330407A03Rik,8,4.42257323478773,6.39100689382427e-12,1.73628889005206
1,C1,chr7,43562370,43575461,1,Zfp658,802,3.6207014633599,6.50633917263852e-12,1.2574815097708
1,C1,chr14,75016027,75052532,1,Rubcnl,718,2.75614869994718,6.53233556489321e-12,1.47637683743926
1,C1,chr7,114415254,114537937,1,Pde3b,1702,3.00509557441906,6.53233556489321e-12,1.19466508486618
1,C1,chr2,35461449,35400179,2,Ggta1,447,3.04136252147006,6.81811495350243e-12,0.867226170712009
1,C1,chr1,136131401,136178014,1,Kif21b,852,1.83144372900633,8.35387461743113e-12,2.11255210186921
1,C1,chr9,70952221,70798128,2,Lipc,796,2.3800968748717,8.68930682892261e-12,1.61406278428571
1,C1,chr13,28885422,28460034,2,2610307P16Rik,258,1.99898389926665,9.05218677291247e-12,1.60775739822988
1,C1,chr5,63812495,63899619,1,0610040J01Rik,391,3.42380455353943,1.02676183078381e-11,1.155912427767
1,C1,chr1,191224474,191225686,1,D730003I15Rik,1318,1.88243239090711,1.06470091826608e-11,1.86167034518085
1,C1,chr2,129536602,129458359,2,F830045P16Rik,1395,2.55687881796178,1.13371854325392e-11,0.799987882429879
1,C1,chr4,63410714,63367123,2,Akna,424,2.59729194535294,1.13371854325392e-11,1.61330939456401
1,C1,chr2,148875512,148871722,2,Cst3,1555,2.52436373713037,1.23164634446606e-11,3.87799184057712
1,C1,chr9,61138515,61145259,1,I730028E13Rik,688,2.72948884567348,1.2324749397858e-11,0.863188105181051
1,C1,chr11,32533266,32624595,1,Stk10,221,1.90114227700356,1.42982452486618e-11,1.62578666729169
1,C1,chr5,113908706,113842439,2,Coro1c,817,1.5954497467288,1.42982452486618e-11,1.70841849884023
1,C1,chr8,41133726,40990912,2,Mtus1,327,2.02657863844293,1.42982452486618e-11,1.345071239168
1,C1,chr2,144270902,144250123,2,Snx5,1506,2.33401802589877,1.53001416652203e-11,1.59300038155846
1,C1,chr15,59794959,59788417,2,Gm19510,243,2.37665838390824,1.53292181777798e-11,1.95124646467313
1,C1,chr4,139192899,139291820,1,Capzb,1171,2.02807099438191,1.59831042671554e-11,1.86776568331397
1,C1,chr3,59210882,59207892,2,P2ry13,257,4.54282330093067,1.60095970398231e-11,2.36066153590449
1,C1,chr8,120668225,120674209,1,Cox4i1,1055,2.01521738570185,1.60095970398231e-11,1.52071080128399
1,C1,chr17,28271708,28273163,1,1810013A23Rik,404,5.0087805735218,1.62180134175579e-11,1.11167796522794
1,C1,chr11,77216425,77460220,1,Ssh2,906,2.03707997036511,1.63510172464143e-11,1.85892558119206
1,C1,chr17,51179352,50733127,2,Tbc1d5,915,1.76206282830148,1.70902886651225e-11,2.21015878640853
1,C1,chr4,133130633,133198330,1,Wasf2,1032,1.91609488791719,1.70902886651225e-11,2.01993752673632
1,C1,chr17,28232754,28301469,1,Ppard,403,1.85929703534432,1.86829101768098e-11,1.32695441587289
1,C1,chr4,144892827,144927645,1,Dhrs3,1272,2.47882523365907,1.9069393365125e-11,1.51371576575312
1,C1,chr15,89162908,89162848,2,Mir7118,642,1.87107728340257,2.06628903435579e-11,2.12420919260109
1,C1,chr1,171653037,171632403,2,Slamf7,1124,3.91361611828031,2.22388359820964e-11,0.810707317235703
1,C1,chr2,166713832,166566345,2,Prex1,1864,1.35509030646859,2.22388359820964e-11,2.90615004230015
1,C1,chr8,83165352,83272940,1,Tbc1d9,623,2.16845890021297,2.2919538584638e-11,0.964548221190308
1,C1,chr19,12460779,12465285,1,Mpeg1,331,3.68591255301446,2.32207919009496e-11,1.43842684358764
1,C1,chr3,87263524,87250965,2,Fcrls,393,4.59758731688976,2.50469654118287e-11,1.56872868461687
1,C1,chr5,112276691,112315361,1,Tpst2,789,1.90304083639218,2.55743367873277e-11,1.84608789253747
1,C1,chr6,38875404,39084579,1,Tbxas1,213,1.65709539600714,2.55743367873277e-11,1.30520901758335
1,C1,chr14,73142510,73207843,1,Rcbtb2,705,2.46768868606121,2.86070639060762e-11,1.1320583255938
1,C1,chr9,124021971,124031689,1,Ccr3,1346,7.62863592595617,3.11132824969417e-11,1.09819679772425
1,C1,chr17,78418152,78369212,2,Fez2,1088,3.06864872682516,3.47514285063298e-11,0.877230174244334
1,C1,chr16,58524246,58470541,2,St3gal6,535,2.06956266623228,3.68774846608193e-11,1.34167816695103
1,C1,chr2,163645143,163623273,2,Serinc3,1785,4.04980485140608,3.76274945488238e-11,1.48066940119089
1,C1,chr3,95985510,95986967,1,Gm9054,656,3.49153003220879,4.02664493309596e-11,2.97862725118844
1,C1,chr9,57262599,57252322,2,1700017B05Rik,627,3.64924774935515,4.08257764503135e-11,1.31556083215117
1,C1,chr15,25413764,25363277,2,Basp1,79,1.98397362222931,4.28827506943857e-11,1.20735576010339
1,C1,chr17,71002633,71126856,1,Myom1,1052,1.91903140545014,4.65288527163062e-11,0.991527280428885
1,C1,chr1,191063021,191084558,1,Nsl1,1314,3.59820532177784,4.96417258412152e-11,1.19683643469724
1,C1,chr18,36695925,36684923,2,E230025N22Rik,200,3.38451893278593,4.98848239213315e-11,1.28651450758084
1,C1,chr13,97137937,97181196,1,Gfm2,783,2.61934490242756,6.26503676142528e-11,1.29235557727228
1,C1,chr11,117873526,117867949,2,Tha1,1730,1.9372838224353,6.37308855085849e-11,1.48803342181865
1,C1,chr13,73467383,73514538,1,Lpcat1,659,2.09553429266992,6.82282902874655e-11,1.21396640440346
1,C1,chrX,13632138,13640858,1,Gpr34,123,4.73460434904092,7.67605708239528e-11,1.53384523717221
1,C1,chr9,106222598,106226876,1,Tlr9,1053,3.65599752258527,8.98657998146145e-11,1.69748170860867
