group,group_name,seqnames,start,end,strand,name,idx,Log2FC,FDR,MeanDiff
1,C1,chr3,26331909,25431841,2,Nlgn1,75,1.68965874110468,5.71374619912894e-11,2.23964149301901
1,C1,chr10,97967090,97681414,2,Gm10754,816,3.63686701383409,1.44619144521829e-10,1.21205694571958
1,C1,chr18,86394952,86501897,1,Neto1,593,3.12341968398331,1.54182848740661e-10,1.10099102080101
1,C1,chr18,67088298,67226792,1,Gnal,478,2.63987304535428,1.8008987870634e-10,1.62941519583598
1,C1,chr10,63430098,65003667,1,Ctnna3,391,2.27340550193867,1.88131012488203e-10,2.40955756415267
1,C1,chr12,29528384,29923209,1,Myt1l,125,1.36314882614803,3.25966663954379e-10,2.44609453380192
1,C1,chr18,72351069,71253632,2,Dcc,512,2.28393547788888,4.94570162992434e-10,1.74214150383026
1,C1,chr1,37719811,37611676,2,2010300C02Rik,164,3.02298863338158,6.06146905640793e-10,1.74284916717557
1,C1,chr2,143546133,143816284,1,Pcsk2,1499,3.30641615604001,7.95002968643849e-10,1.40015144773013
1,C1,chr9,122572501,122679596,1,9530059O14Rik,1318,2.32916771293868,7.95002968643849e-10,1.56251922920077
1,C1,chr7,122671744,122769393,1,Cacng3,1783,3.93815982723953,9.08641524097081e-10,1.69618847709653
1,C1,chr4,68954397,68761372,2,Brinp1,439,2.54780383916313,1.06392957935821e-09,1.50590578918102
1,C1,chr18,32939041,33195767,1,Camk4,142,3.04189036495878,1.66186542877321e-09,1.15443465127916
1,C1,chr9,73933567,73479422,2,Unc13c,822,2.87721947497442,1.77334173407906e-09,1.26353765338545
1,C1,chr5,22344705,21884454,2,Reln,92,3.00050617670069,1.89278521475692e-09,1.50461277269727
1,C1,chr11,118911597,118489760,2,Rbfox3,1744,2.64325618456372,1.9093088452495e-09,3.17769801449393
1,C1,chr8,82863356,83091271,1,Rnf150,622,3.520609410491,1.9093088452495e-09,1.44822691865189
1,C1,chr1,51915978,51749758,2,Myo1b,240,3.66889513230759,2.0267000403632e-09,0.916943705178653
1,C1,chr9,37147322,36890979,2,Pknox2,286,1.65215533373125,2.32493409249173e-09,1.84702809510793
1,C1,chr2,77816816,77410622,2,Zfp385b,703,2.94192497649861,2.41858045189466e-09,1.59327319470917
1,C1,chr9,112227456,112228242,1,2310075C17Rik,1217,3.29249466256479,2.55075913036197e-09,2.17411368216088
1,C1,chr11,35121456,35708507,1,Slit3,236,2.26252405384967,2.76214910762451e-09,2.33419883348588
1,C1,chr11,109304176,109225355,2,Rgs9,1580,1.89372413572394,2.90635570132118e-09,2.20828304148763
1,C1,chr3,136670066,136937727,1,Ppp3ca,1008,1.40604606548067,3.31259451646361e-09,1.94366064492002
1,C1,chr15,103503034,103530056,1,Pde1b,909,3.57200418885856,3.98569012981738e-09,1.56567011717362
1,C1,chr9,112234841,112065091,2,Arpp21,1215,1.94512497796594,3.98569012981738e-09,2.2398777695679
1,C1,chr10,69533708,70027436,1,Ank3,411,1.89154780115346,4.32973853993122e-09,2.18532012730185
1,C1,chr7,78577838,78192114,2,Ntrk3,1134,1.88205257985179,4.94462707120124e-09,1.79913203894361
1,C1,chr6,98342754,98238014,2,Gm765,778,2.19893572559811,6.45355675144486e-09,0.683518824694411
1,C1,chr4,127169204,127237022,1,Dlgap3,925,3.35034749497008,6.53377361646859e-09,1.33002791687641
1,C1,chr6,54452883,54503768,1,Wipf3,409,2.81512939034188,7.61799984188384e-09,1.07387775527486
1,C1,chr2,65845767,66031546,1,Csrnp3,598,2.75068462135403,1.03809780736981e-08,1.40685858871202
1,C1,chr14,66281052,66153257,2,Ptk2b,633,2.84464254835643,1.12553205611221e-08,1.4599530509176
1,C1,chr6,59426290,59352461,2,Gprin3,473,3.14883971826762,1.19801739440944e-08,0.674839930063194
1,C1,chr15,31367759,31291479,2,Ankrd33b,97,2.97703543840555,1.53107057936633e-08,1.01114135300955
1,C1,chr11,32000419,32059211,1,Nsg2,206,3.18043663166344,1.63755091659364e-08,0.993009138011516
1,C1,chr9,45204075,45172726,2,Tmprss4,476,4.49988060531866,2.11723855934233e-08,1.32058490680436
1,C1,chr9,111439081,111489611,1,Dclk3,1213,2.79724904786217,2.78639527415406e-08,0.725028243584874
1,C1,chr16,9992533,9577710,2,Grin2a,59,2.71429676708556,3.0210752557902e-08,2.48344421584736
1,C1,chr12,70112035,70011435,2,Nin,302,2.67974319372922,3.94501607677911e-08,0.914924922500945
1,C1,chr9,66713686,66766845,1,Car12,760,3.76638180186362,4.06012661648975e-08,1.23974583453964
1,C1,chr13,45964991,45549755,2,Atxn1,372,1.04909717761721,4.2334262780801e-08,1.71494241273526
1,C1,chr17,47140942,47359458,1,Trerf1,868,1.56206635724892,4.4438834301795e-08,1.23046253234303
1,C1,chr8,99416471,99024471,2,Cdh8,815,2.31707668577661,4.66987887591551e-08,0.852821061605588
1,C1,chr13,9276525,9668928,1,Dip2c,33,2.34137930334529,4.84019183244076e-08,1.35199070243099
1,C1,chr11,80780025,80482127,2,Myo1d,988,2.17729056365468,5.02251836050485e-08,1.46082985614394
1,C1,chr11,116918863,116986944,1,Mgat5b,1712,3.39178979764029,5.26851524405431e-08,1.05084858483583
1,C1,chr4,87230540,86983124,2,Slc24a2,489,2.06474029493665,5.90079524085882e-08,1.39987728836023
1,C1,chr12,88722876,90334935,1,Nrxn3,524,1.29041921881029,5.95703239635613e-08,2.74675580124047
1,C1,chr16,16896469,16927375,1,Ppm1f,135,1.86712703248192,8.16389368838318e-08,0.979254742321187
1,C1,chr10,64090255,63928497,2,Lrrtm3,392,3.2757335657496,8.17389123954721e-08,0.952632230681988
1,C1,chr11,32101228,32095259,2,Gm12108,207,2.43290525740252,8.1957706223657e-08,1.34874521553664
1,C1,chr6,45060061,47301388,1,Cntnap2,307,1.62939625610202,8.1957706223657e-08,2.12553850086146
1,C1,chr8,75213944,75224113,1,Rasd2,590,2.39115542520332,8.20180283699789e-08,1.72001895244447
1,C1,chr6,105677745,106699305,1,Cntn4,797,1.90315948569359,1.09795965739019e-07,1.33636819695827
1,C1,chr9,111311739,111395775,1,Trank1,1212,3.00062404393279,1.1195695404348e-07,1.27945300184586
1,C1,chr9,49340662,49407214,1,Drd2,520,4.5691313902815,1.16613170527248e-07,1.14977381071175
1,C1,chr7,101421691,101512829,1,Pde2a,1373,0.879761247322141,1.2181359385461e-07,0.904953624152383
1,C1,chr9,45139042,45154061,1,Scn4b,475,3.56390069005073,1.22561993666513e-07,1.35030155491285
1,C1,chr14,64588115,64593961,1,Mir124a-1hg,610,3.50572369334809,1.31144798261493e-07,2.09216054731059
1,C1,chr8,14095875,14847687,1,Dlgap2,107,1.50718983070839,1.36759168226164e-07,2.63946378733626
1,C1,chr9,10904775,9660891,2,Cntn5,42,1.44143311156233,1.36759168226164e-07,1.71862375989849
1,C1,chr6,110645598,111567230,1,Grm7,810,1.91552831670394,1.36984010131775e-07,1.70250972921853
1,C1,chr11,57011618,57330244,1,Gria1,443,2.16177405190149,1.3817660108726e-07,2.19174729566901
1,C1,chr3,116253484,116249654,2,Gpr88,882,3.90967886590875,1.45842310015288e-07,1.44167949325299
1,C1,chr12,102948859,103183997,1,Unc79,585,1.70565125204159,1.47206017049481e-07,1.07917996374106
1,C1,chr16,96467606,96525789,1,Pcp4,756,2.97656963933706,1.57449780916026e-07,0.950094218914415
1,C1,chr7,57386871,56724242,2,Gabrg3,1031,1.50563903779029,1.57449780916026e-07,1.1765006431995
1,C1,chr12,108003414,107910403,2,Bcl11b,648,1.99176229862682,1.61503079873988e-07,1.47375458889665
1,C1,chr13,20090507,20608353,1,Elmo1,83,1.52127675377073,1.85639860474513e-07,1.77641499497027
1,C1,chr1,16519302,16228810,2,Stau2,54,3.40925333257081,1.88671574490549e-07,0.650528046168956
1,C1,chr5,37242058,37292163,1,Crmp1,303,2.43946556690041,2.14348124383809e-07,1.14103771840685
1,C1,chr12,116485720,117278167,1,Ptprn2,819,1.38232399393871,2.34516243185711e-07,2.98389863199321
1,C1,chr12,73997761,74267916,1,Syt16,342,2.10028053536324,2.39894622964514e-07,1.09484908387488
1,C1,chr6,118011537,118091546,1,Rasgef1a,897,3.1887227731009,2.69379213802066e-07,0.939471775291835
1,C1,chr11,46312859,46193849,2,Cyfip2,280,2.26470020397936,2.99270641823292e-07,1.04257577536392
1,C1,chr16,74410912,73892306,2,Robo2,598,1.66641041764245,2.99270641823292e-07,0.880094549517339
1,C1,chr6,108213096,108551116,1,Itpr1,804,1.66099037557485,2.99270641823292e-07,1.654226768752
1,C1,chr18,25753983,25477620,2,Celf4,115,1.39867509867422,3.27839921562644e-07,1.42666125173067
1,C1,chr10,41072285,41069981,2,Gpr6,232,3.93062429269404,3.57384779566189e-07,1.12216068347885
1,C1,chr6,136173511,135729795,2,Grin2b,1196,1.28344261653632,3.62842919165086e-07,1.88201057878343
1,C1,chr9,86880654,86765927,2,Snap91,903,1.83732140553531,3.67817919480195e-07,0.654556758820837
1,C1,chr2,14604306,14987908,1,Cacnb2,113,2.88569649852528,3.75386106270727e-07,2.84774611228807
1,C1,chr6,77979667,76881637,2,Ctnna2,554,1.36909192772762,3.75386106270727e-07,1.49242548807194
1,C1,chr6,114042080,113745668,2,Atp2b2,848,1.1702015603448,3.75386106270727e-07,2.25660393926023
1,C1,chr12,106716324,106685607,2,4933406K04Rik,646,2.99664742738284,4.14115489709302e-07,0.751688743208045
1,C1,chr16,60605531,59653483,2,Epha6,574,0.943326111729619,4.29726542966551e-07,0.754255348088528
1,C1,chr11,86993762,86936425,2,Ypel2,1090,1.84312528449259,4.63303383164319e-07,1.25369805181605
1,C1,chr2,35979624,35751226,2,Ttll11,450,2.70412803174737,4.63303383164319e-07,1.89595373029207
1,C1,chr14,98169765,97786846,2,Dach1,780,2.42256210171121,4.82202797499352e-07,1.1645286251909
1,C1,chr5,32232708,32364356,1,Plb1,229,3.3166430490675,4.88918852064533e-07,0.765358787836102
1,C1,chr14,124677127,123978291,2,Fgf14,875,1.5661807855441,4.91156630953301e-07,1.18585880614421
1,C1,chr5,125532418,125792583,1,Tmem132b,1027,1.32605218803939,5.21306512240269e-07,1.51285867145066
1,C1,chr18,67933257,68255549,1,Ldlrad4,494,1.00837935903397,5.35910875471429e-07,1.15925504040718
1,C1,chr2,71981215,72257474,1,Rapgef4,650,2.18481856713709,5.45450043496341e-07,1.47499118819895
1,C1,chr18,59175340,59411336,1,Chsy3,397,2.26764214100855,5.55251855842108e-07,1.16260422072474
1,C1,chr17,29237790,29156521,2,Cpne5,430,1.96595802717825,6.18751511273612e-07,1.1644152094691
1,C1,chr2,181135289,181075579,2,Kcnq2,2013,1.86114386112287,6.44251145860385e-07,0.840830734416099
1,C1,chr9,53975301,53911460,2,Elmod1,576,2.63741032939981,6.62167169392433e-07,0.998216589353797
1,C1,chr2,6928722,6922702,2,5031426D15Rik,35,3.77448708568967,6.83786996572775e-07,0.954339394919882
1,C1,chr11,46235557,46239871,1,Fndc9,281,2.17248986894111,7.99685875331568e-07,0.965264265011784
1,C1,chr3,136326066,136053363,2,Bank1,1006,2.67488954156728,8.23890427042022e-07,0.686651013704122
1,C1,chr8,38661508,37522554,2,Sgcz,309,1.70285485159798,9.17661181037293e-07,1.07444327801829
1,C1,chr1,192190777,192510159,1,Kcnh1,1333,2.25977557956745,9.2929573257036e-07,0.900499994359889
1,C1,chr10,111164802,111297247,1,Osbpl8,866,1.81661097646972,9.2929573257036e-07,1.06310326339533
1,C1,chr17,66449750,66336982,2,Mtcl1,1031,1.20688892168362,9.59901631042835e-07,1.05220720330469
1,C1,chr1,22805724,22288422,2,Rims1,89,2.4892160543084,1.00257991403123e-06,0.998783042774571
1,C1,chr8,45507788,45827906,1,Sorbs2,351,1.9652593496206,1.04974896672421e-06,0.931490463544679
1,C1,chr8,64849924,64739675,2,Klhl2,427,1.81559274477704,1.04974896672421e-06,0.87074545461497
1,C1,chr9,27791269,28925058,1,Opcml,230,1.62728625342359,1.05832745821937e-06,1.82286780692341
1,C1,chr6,60829855,60731573,2,Snca,475,3.92902334936793,1.100627854768e-06,0.522283334036308
1,C1,chr2,152332639,152316334,2,Rbck1,1598,2.72180024583597,1.13669284129761e-06,1.28281155070405
1,C1,chr3,56183701,55625198,2,Nbea,231,1.7714438592956,1.19181005113049e-06,1.69013280356098
1,C1,chr6,37299976,36846022,2,Dgki,195,1.65849351776596,1.19782291770017e-06,1.45486776203854
1,C1,chr18,15151446,14968685,2,Kctd1,66,1.72875549442143,1.21135844811069e-06,1.42734037103965
1,C1,chr4,153482830,153373221,2,Ajap1,1381,2.43758772732496,1.27775044541499e-06,0.986736480822322
1,C1,chrX,41400854,41678601,1,Gria3,261,2.23064528733882,1.33967233906771e-06,0.697188791270697
1,C1,chr18,40258361,40531184,1,Kctd16,297,2.22239623751599,1.38872939432998e-06,1.01805700595334
1,C1,chr2,21367567,21830544,1,Gpr158,149,2.03643618823546,1.38955869660756e-06,1.59341589784019
1,C1,chr14,64455903,64122621,2,Msra,609,1.52832962922795,1.39747353142066e-06,1.90169030875564
1,C1,chr2,96318169,97631664,1,Lrrc4c,1054,1.72788489594897,1.39747353142066e-06,2.30709541415741
1,C1,chr9,75071206,75223688,1,Myo5a,828,2.63164658313133,1.4766067590537e-06,0.998868016747681
1,C1,chr5,105699969,105815215,1,Lrrc8d,700,1.97709838584234,1.48071938781585e-06,0.949594509646905
1,C1,chr9,123366940,123462664,1,Lars2,1334,2.02972622048446,1.48071938781585e-06,0.641000380049645
1,C1,chrX,168577233,167471306,2,Frmpd4,1035,2.86108205973111,1.48071938781585e-06,1.39787808728956
1,C1,chr18,42053710,42158695,1,Sh3rf2,300,2.28333812608042,1.52336403486192e-06,0.559915369435225
1,C1,chr1,160577753,160576668,2,Gpr52,986,1.89270884931452,1.59407900319652e-06,1.39771708990546
1,C1,chr8,77517907,77250366,2,Arhgap10,594,2.10807266897972,1.59407900319652e-06,1.28794339095188
1,C1,chr3,152165900,152093841,2,Gipc2,1095,2.17517322344042,1.62498419188633e-06,0.874820666391945
1,C1,chr7,118243637,118131312,2,Smg1,1718,3.46148075012709,1.68587867695335e-06,1.01554752680909
1,C1,chr11,68587037,68597951,1,Ccdc42,639,2.35673331004916,1.70814397736064e-06,0.628424327156953
1,C1,chr5,147957320,148316065,1,Mtus2,1349,2.5998938892093,1.70814397736064e-06,1.22429270624856
1,C1,chr5,96373955,96784728,1,Fras1,629,2.14951343603983,1.71683491345555e-06,0.99877367031525
1,C1,chr5,89883334,89673841,2,Adamts3,564,2.37918733072542,1.72046062814608e-06,0.937499959012176
1,C1,chr2,113217083,112631380,2,Ryr3,1174,2.00668031700917,1.74538698210848e-06,1.70295377250283
1,C1,chr5,131307522,130874951,2,Galnt17,1068,1.74714323901627,1.74538698210848e-06,1.02793394725484
1,C1,chr14,27622442,28478537,1,Erc2,151,1.471582804245,1.8137736879567e-06,2.30274493959808
1,C1,chr12,84698807,84677278,2,Syndig1l,454,2.58751311440341,1.85512808526034e-06,0.98865106779089
1,C1,chr17,79510486,79506049,2,Gm10494,1103,5.66598103571517,1.90474489698877e-06,1.23727395921721
1,C1,chr15,91673224,91816124,1,Lrrk2,673,2.03102345708573,1.92942631609583e-06,1.0982830660911
1,C1,chr13,12106945,11553103,2,Ryr2,37,1.73953042612352,1.93769708827368e-06,1.45323488670683
1,C1,chr11,67532998,67688992,1,Gas7,626,1.58130756661398,1.95935805668279e-06,1.61420803948364
1,C1,chr12,32061279,31958476,2,Prkar2b,147,1.72585884249698,2.00309107542295e-06,0.598452760458716
1,C1,chr19,4989971,4984355,2,Npas4,72,2.93129200874722,2.1052692325384e-06,1.24292419776184
1,C1,chr2,54436387,55117744,1,Galnt13,550,1.76768655999245,2.17574203257621e-06,0.831066341232609
1,C1,chr11,26210576,25616846,2,5730522E02Rik,170,2.02868067317502,2.32044147476415e-06,0.800330435793045
1,C1,chr7,101475376,101475443,1,Mir139,1374,1.48488477346386,2.32044147476415e-06,1.25130224320158
1,C1,chr13,76384961,77031810,1,Mctp1,694,1.88678139607204,2.44460260439076e-06,0.867792899089367
1,C1,chr2,110950244,110655201,2,Ano3,1125,3.02886008234211,2.46289230978806e-06,1.0733679443645
1,C1,chr12,30373376,30174482,2,Sntg2,129,2.37695775587254,2.49276677050125e-06,0.724009303295678
1,C1,chr11,80509106,80507410,2,C030013C21Rik,989,2.86021462534027,2.67079519902323e-06,1.47127279891922
1,C1,chr12,106010263,106077410,1,Vrk1,644,1.75585275679811,2.85538350505019e-06,0.878755292593963
1,C1,chr18,14988995,15047987,1,4933424G05Rik,67,2.18565428285835,2.89737056550519e-06,0.933707950408202
1,C1,chr6,6869533,6820546,2,Dlx6os1,28,1.96821468463575,2.89737056550519e-06,0.835736096167267
1,C1,chr4,5644179,6108222,1,Fam110b,19,2.0596770409072,2.90881058379465e-06,1.38515066322948
1,C1,chr3,79885930,79946278,1,Fam198b,345,2.94235508539146,3.06415140363471e-06,0.640782921366048
1,C1,chr10,36506807,36834397,1,Hs3st5,203,2.60810852803657,3.13152939253422e-06,0.550047302735478
1,C1,chr13,105054930,104947153,2,Rgs7bp,849,2.11118776354775,3.28380502722036e-06,1.04757567098495
1,C1,chr2,70039126,70429195,1,Myo3b,630,1.94707096834321,3.54921391691522e-06,1.866982186215
1,C1,chr15,91573261,91267691,2,Slc2a13,672,1.64271929404998,3.77502034020861e-06,1.39144349605714
1,C1,chr18,64254359,64276144,1,St8sia3,456,4.54477599831904,3.77502034020861e-06,0.814802207619098
1,C1,chr19,47537020,47501048,2,Stn1,706,2.51621899684012,3.79753007976905e-06,0.676679286687579
1,C1,chr10,32889915,31689319,2,Nkain2,183,1.68133316258591,3.831631364719e-06,1.24119856160587
1,C1,chr16,72663149,73046100,1,Robo1,597,1.3863775542559,4.27790552443916e-06,1.04017896717132
1,C1,chr2,107290589,107298504,1,Kcna4,1113,2.42167696600461,4.32179388790493e-06,0.841368086369092
1,C1,chr2,118703963,118699103,2,Ankrd63,1214,4.13230237071096,4.346365157841e-06,1.73806621213082
1,C1,chr6,138079916,137983590,2,Slc15a5,1217,2.60368689457717,4.36916290234035e-06,0.328849156629313
1,C1,chr2,73775346,73610660,2,Chn1,666,1.39181302532709,4.48064554367151e-06,1.08056651179571
1,C1,chr16,96361757,96525789,1,Igsf5,754,2.80927295338624,4.57153172093045e-06,0.900999894364849
1,C1,chr18,24429170,24429110,2,Mir187,106,3.42713925542889,4.57177333777897e-06,1.34014122112549
1,C1,chr9,45182015,45249989,1,BC049352,477,2.78139407717182,4.68002737484752e-06,0.763660367120724
1,C1,chr9,118606709,118901003,1,Itga9,1254,1.83077859495866,5.42314574685095e-06,1.1224336847156
1,C1,chr2,77946356,77895653,2,Cwc22,705,1.35140522847177,5.71408062486208e-06,0.537924487227292
1,C1,chr13,93144724,93040713,2,Cmya5,744,2.46913911278136,5.92644137172038e-06,1.25485893776732
1,C1,chr10,40683282,40811083,1,Mettl24,229,2.50573908730644,6.07354172090393e-06,0.917868344885521
1,C1,chr11,67771153,67661502,2,Glp2r,627,3.00237066269577,6.87745653129899e-06,0.744320572856843
1,C1,chr1,170867771,170704457,2,Atf6,1088,1.70621123509203,7.34764683263329e-06,0.840650985394234
1,C1,chr4,9269317,9451691,1,Clvs1,29,2.86316322924488,7.40824422957767e-06,0.989075517622841
1,C1,chr10,80844039,80832801,2,Lingo3,628,3.83945304715021,7.43156822919042e-06,1.18126394039851
1,C1,chr2,140395430,142390050,1,Macrod2,1492,1.35364193008489,7.69886437578211e-06,2.08558625743928
1,C1,chr19,14435950,14397487,2,Gm8630,385,1.3480151900627,8.69237415920889e-06,0.477566315308424
1,C1,chr15,12739924,12357054,2,Pdzd2,67,1.44912102975848,8.70836260009397e-06,1.38937741901153
1,C1,chr6,21216109,21729805,1,Kcnd2,77,1.80731800324876,8.82907840134169e-06,1.68911371508637
1,C1,chr10,98915152,99026143,1,Atp2b1,820,1.3733930141589,9.39297438809968e-06,1.1766604435585
1,C1,chr7,101560865,101552453,2,Art2a-ps,1375,0.764341209143084,9.42148554689586e-06,0.284057131903517
1,C1,chr2,73596526,73616012,1,Chn1os3,665,3.51963397180577,9.47531703699722e-06,1.17299042553455
1,C1,chr3,86224234,86782694,1,Lrba,387,1.62682409311253,9.47531703699722e-06,0.84427383691947
1,C1,chr3,105704599,105720842,1,Inka2,785,2.64324580554144,9.47531703699722e-06,1.24139626104875
1,C1,chr5,49524904,48389503,2,Kcnip4,356,1.83952030686432,9.74738477105124e-06,1.40518920623584
1,C1,chr3,97888707,97689828,2,Pde4dip,704,1.85281401591554,9.87118089637754e-06,1.22726470423899
1,C1,chr14,101729928,101934693,1,Lmo7,791,2.28481577180182,9.96233300167524e-06,0.71676422244971
1,C1,chr5,132542343,131437682,2,Auts2,1069,1.02470820195096,1.00087176818256e-05,3.75526389929884
1,C1,chr1,144004149,143999338,2,Rgs2,891,1.99584688054711,1.01201399366017e-05,1.11778390961928
1,C1,chr9,67559703,67217085,2,Tln2,768,1.12011613620998,1.04507528342679e-05,0.708349511699583
1,C1,chr11,42419757,42632591,1,Gabrb2,254,2.44691231926412,1.05866699895784e-05,0.873651262428497
1,C1,chr5,13125414,13603485,1,Sema3a,50,1.6962483437629,1.07168063672172e-05,0.529641734116817
1,C1,chr18,31317128,30974314,2,Rit2,120,1.87651237455389,1.10182313936319e-05,0.594867847154081
1,C1,chr15,71727838,71445678,2,Fam135b,284,2.54197933761317,1.1224665163136e-05,1.03431145638149
1,C1,chr11,22956692,22834739,2,B3gnt2,150,2.31519091785484,1.13537733535898e-05,0.91302838775403
1,C1,chr13,83504034,83667079,1,Mef2c,710,2.1928753511299,1.13553058506005e-05,0.807745573395557
1,C1,chrX,155623327,155569736,2,Ptchd1,972,5.21129231195132,1.1435999459613e-05,0.425085114869241
1,C1,chr2,52676609,52428320,2,Cacnb4,544,1.72435786298166,1.21863658990216e-05,0.859971822502256
1,C1,chr7,27553218,27532000,2,Pld3,541,2.7989130235576,1.21863658990216e-05,1.09862234183763
1,C1,chr2,68861557,69111290,1,Cers6,613,3.08276905949412,1.2638550946485e-05,0.736594489497823
1,C1,chr4,20778668,20118874,2,Nkain3,85,1.89383462577325,1.2638550946485e-05,0.881386536210202
1,C1,chr4,138738438,138709837,2,Ubxn10,1156,3.58398554121973,1.2638550946485e-05,0.739462206411517
1,C1,chr7,61928195,61705850,2,A230057D06Rik,1047,3.03983622827736,1.2638550946485e-05,0.747613359437192
1,C1,chr13,97434970,97497664,1,Lncenc1,786,3.17036081768616,1.37216801243669e-05,0.696311482528859
1,C1,chrX,23365082,23219271,2,Klhl13,165,2.54630322643314,1.4213022797783e-05,0.559679313854167
1,C1,chr2,35819190,35823385,1,9030204H09Rik,451,2.57064080499178,1.46080222792056e-05,0.640943554944621
1,C1,chr16,13256481,13417529,1,Mkl2,94,1.01629158021364,1.57608427400957e-05,0.974085534116315
1,C1,chr4,45530828,45423276,2,Shb,270,1.34480758472898,1.61943262334507e-05,1.21327331966773
1,C1,chr7,92119511,92092206,2,4930567K12Rik,1284,1.87883187611558,1.64468838216283e-05,0.46113234562473
1,C1,chr6,4902974,5165661,1,Ppp1r9a,17,1.57340555135405,1.67533611471534e-05,0.718840012057272
1,C1,chr17,85090700,85458580,1,Camkmt,1143,0.991674285667424,1.68780080160657e-05,0.688801465377147
1,C1,chr1,81076950,81341764,1,Nyap2,478,3.19837289618551,1.71391695319802e-05,0.877877538572341
1,C1,chr14,64591185,64591271,1,Mir3078,612,2.89590931272397,1.73723252245773e-05,2.77881186308731
1,C1,chrX,158043197,157821573,2,Cnksr2,981,2.76041508603629,1.8226860439658e-05,0.816745573202204
1,C1,chr1,25829707,25067476,2,Adgrb3,101,1.13120369496406,1.8775976550954e-05,1.90365187235704
1,C1,chr11,105589986,105929304,1,Tanc2,1530,1.65613018383747,1.8906796875814e-05,1.15838639987157
1,C1,chr2,181157015,181147692,2,Eef1a2,2014,2.48272906632714,1.92977065132494e-05,1.2984056768558
1,C1,chr9,112118711,112118636,2,Mir128-2,1216,1.30756003091814,1.96460718299876e-05,1.77426422197239
1,C1,chr10,52690501,53111622,1,Slc35f1,290,1.98202606431655,2.08852748539848e-05,1.22082965351909
